,dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value,storedBy,created,lastUpdated,comment,followup
6897,OPV1 doses given,202201,Sandaru CHC,"Outreach, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6898,OPV2 doses given,202201,Sandaru CHC,"Fixed, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6899,OPV2 doses given,202201,Sandaru CHC,"Outreach, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6900,OPV3 doses given,202201,Sandaru CHC,"Fixed, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6901,OPV3 doses given,202201,Sandaru CHC,"Outreach, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6902,Penta1 doses given,202201,Sandaru CHC,"Fixed, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6903,Penta1 doses given,202201,Sandaru CHC,"Outreach, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6904,Penta2 doses given,202201,Sandaru CHC,"Fixed, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6905,Penta2 doses given,202201,Sandaru CHC,"Outreach, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6906,Penta3 doses given,202201,Sandaru CHC,"Fixed, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6907,Penta3 doses given,202201,Sandaru CHC,"Outreach, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6908,Yellow Fever doses given,202201,Sandaru CHC,"Fixed, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6909,Yellow Fever doses given,202201,Sandaru CHC,"Outreach, <1y",default,2,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6910,Yellow Fever doses given,202201,Sandaru CHC,"Outreach, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6911,Measles doses given,202201,Sandaru CHC,"Fixed, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6912,Measles doses given,202201,Sandaru CHC,"Outreach, <1y",default,2,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6913,Measles doses given,202201,Sandaru CHC,"Outreach, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6914,Mebendazole/Albendazole (for children 12-59 months),202201,Sandaru CHC,"Fixed, >1y",default,7,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6915,Mebendazole/Albendazole (for children 12-59 months),202201,Sandaru CHC,"Outreach, >1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6916,Newborn protected at birth against tetanus (TT2+),202201,Sandaru CHC,"Fixed, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6917,Newborn protected at birth against tetanus (TT2+),202201,Sandaru CHC,"Outreach, <1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6918,Q_Early breastfeeding (within 1 hr after delivery) at BCG,202201,Sandaru CHC,"Fixed, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6919,Q_Early breastfeeding (within 1 hr after delivery) at BCG,202201,Sandaru CHC,"Outreach, <1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6920,Q_Exclusive breastfeeding at time of Penta 3,202201,Sandaru CHC,"Fixed, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6921,Q_Exclusive breastfeeding at time of Penta 3,202201,Sandaru CHC,"Outreach, <1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6922,Q_LLITN given at time of 2nd Vit A dose,202201,Sandaru CHC,"Fixed, >1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6923,Q_LLITN given at time of 2nd Vit A dose,202201,Sandaru CHC,"Outreach, >1y",default,7,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6924,Q_Slept under LLIN last night Measles,202201,Sandaru CHC,"Fixed, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6925,Q_Vitamin A received 4-6 months ago at 12-59 dose,202201,Sandaru CHC,"Fixed, >1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6926,Q_Vitamin A received 4-6 months ago at 12-59 dose,202201,Sandaru CHC,"Outreach, >1y",default,2,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6927,Vitamin A given to < 5y,202201,Sandaru CHC,"Fixed, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6928,Vitamin A given to < 5y,202201,Sandaru CHC,"Fixed, >1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6929,Vitamin A given to < 5y,202201,Sandaru CHC,"Outreach, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6930,Vitamin A given to < 5y,202201,Sandaru CHC,"Outreach, >1y",default,7,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6931,Weight for age below lower line (red),202201,Sandaru CHC,"Fixed, <1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6932,Weight for age between middle and lower line (yellow),202201,Sandaru CHC,"Fixed, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6933,Weight for age between middle and lower line (yellow),202201,Sandaru CHC,"Fixed, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6934,Weight for age between middle and lower line (yellow),202201,Sandaru CHC,"Outreach, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6935,Weight for age between middle and lower line (yellow),202201,Sandaru CHC,"Outreach, >1y",default,2,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6936,Weight for age on or above middle line (green),202201,Sandaru CHC,"Fixed, <1y",default,18,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6937,Weight for age on or above middle line (green),202201,Sandaru CHC,"Fixed, >1y",default,2,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6938,Weight for age on or above middle line (green),202201,Sandaru CHC,"Outreach, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6939,Weight for age on or above middle line (green),202201,Sandaru CHC,"Outreach, >1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6940,Weight for height 70-79 percent,202201,Sandaru CHC,"Fixed, <1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6941,Weight for height 80 percent and above,202201,Sandaru CHC,"Fixed, <1y",default,7,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6942,Weight for height 80 percent and above,202201,Sandaru CHC,"Fixed, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6943,Weight for height 80 percent and above,202201,Sandaru CHC,"Outreach, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6944,Weight for height 80 percent and above,202201,Sandaru CHC,"Outreach, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6945,BCG doses given,202201,Rokulan CHC,"Fixed, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6946,Fully Immunized child,202201,Rokulan CHC,"Fixed, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6947,OPV0 doses given,202201,Rokulan CHC,"Fixed, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6948,OPV1 doses given,202201,Rokulan CHC,"Fixed, <1y",default,11,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6949,OPV2 doses given,202201,Rokulan CHC,"Fixed, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6950,OPV3 doses given,202201,Rokulan CHC,"Fixed, <1y",default,13,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6951,Penta1 doses given,202201,Rokulan CHC,"Fixed, <1y",default,11,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6952,Penta2 doses given,202201,Rokulan CHC,"Fixed, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6953,Penta3 doses given,202201,Rokulan CHC,"Fixed, <1y",default,13,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6954,Yellow Fever doses given,202201,Rokulan CHC,"Fixed, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6955,Measles doses given,202201,Rokulan CHC,"Fixed, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6956,Children supplied with food supplemements,202201,Rokulan CHC,"Fixed, <1y",default,40,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6957,Children supplied with food supplemements,202201,Rokulan CHC,"Fixed, >1y",default,30,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6958,Newborn protected at birth against tetanus (TT2+),202201,Rokulan CHC,"Fixed, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6959,Q_Exclusive breastfeeding at time of Penta 3,202201,Rokulan CHC,"Fixed, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6960,Q_Slept under LLIN last night Measles,202201,Rokulan CHC,"Fixed, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6961,Vitamin A given to < 5y,202201,Rokulan CHC,"Fixed, <1y",default,7,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6962,Vitamin A given to < 5y,202201,Rokulan CHC,"Fixed, >1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6963,Weight for age below lower line (red),202201,Rokulan CHC,"Fixed, <1y",default,9,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6964,Weight for age below lower line (red),202201,Rokulan CHC,"Fixed, >1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6965,Weight for age between middle and lower line (yellow),202201,Rokulan CHC,"Fixed, <1y",default,10,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6966,Weight for age on or above middle line (green),202201,Rokulan CHC,"Fixed, <1y",default,32,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6967,Weight for height 70-79 percent,202201,Rokulan CHC,"Fixed, <1y",default,10,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6968,Weight for height 70-79 percent,202201,Rokulan CHC,"Fixed, >1y",default,20,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6969,Weight for height 80 percent and above,202201,Rokulan CHC,"Fixed, <1y",default,20,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6970,Weight for height 80 percent and above,202201,Rokulan CHC,"Fixed, >1y",default,45,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6971,Weight for height below 70 percent,202201,Rokulan CHC,"Fixed, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6972,Weight for height below 70 percent,202201,Rokulan CHC,"Fixed, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6973,BCG doses given,202201,Rokonta CHC,"Fixed, <1y",default,20,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6974,BCG doses given,202201,Rokonta CHC,"Outreach, <1y",default,15,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6975,Fully Immunized child,202201,Rokonta CHC,"Fixed, <1y",default,17,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6976,Fully Immunized child,202201,Rokonta CHC,"Outreach, <1y",default,14,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6977,OPV0 doses given,202201,Rokonta CHC,"Fixed, <1y",default,18,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6978,OPV0 doses given,202201,Rokonta CHC,"Outreach, <1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6979,OPV1 doses given,202201,Rokonta CHC,"Fixed, <1y",default,27,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6980,OPV1 doses given,202201,Rokonta CHC,"Outreach, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6981,OPV2 doses given,202201,Rokonta CHC,"Fixed, <1y",default,13,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6982,OPV2 doses given,202201,Rokonta CHC,"Outreach, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6983,OPV3 doses given,202201,Rokonta CHC,"Fixed, <1y",default,20,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6984,OPV3 doses given,202201,Rokonta CHC,"Outreach, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6985,OPV3 doses given,202201,Rokonta CHC,"Outreach, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6986,Penta1 doses given,202201,Rokonta CHC,"Fixed, <1y",default,27,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6987,Penta1 doses given,202201,Rokonta CHC,"Outreach, <1y",default,8,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6988,Penta2 doses given,202201,Rokonta CHC,"Fixed, <1y",default,13,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6989,Penta2 doses given,202201,Rokonta CHC,"Outreach, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6990,Penta3 doses given,202201,Rokonta CHC,"Fixed, <1y",default,20,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6991,Penta3 doses given,202201,Rokonta CHC,"Outreach, <1y",default,6,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6992,Yellow Fever doses given,202201,Rokonta CHC,"Fixed, <1y",default,17,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6993,Yellow Fever doses given,202201,Rokonta CHC,"Outreach, <1y",default,18,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6994,Measles doses given,202201,Rokonta CHC,"Fixed, <1y",default,17,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6995,Measles doses given,202201,Rokonta CHC,"Outreach, <1y",default,18,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6996,Children supplied with food supplemements,202201,Rokonta CHC,"Fixed, <1y",default,100,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6997,Children supplied with food supplemements,202201,Rokonta CHC,"Fixed, >1y",default,33,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6998,Mebendazole/Albendazole (for children 12-59 months),202201,Rokonta CHC,"Fixed, >1y",default,10,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
6999,Mebendazole/Albendazole (for children 12-59 months),202201,Rokonta CHC,"Outreach, >1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7000,Newborn protected at birth against tetanus (TT2+),202201,Rokonta CHC,"Fixed, <1y",default,20,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7001,Newborn protected at birth against tetanus (TT2+),202201,Rokonta CHC,"Outreach, <1y",default,13,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7002,Q_Early breastfeeding (within 1 hr after delivery) at BCG,202201,Rokonta CHC,"Fixed, <1y",default,11,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7003,Q_Early breastfeeding (within 1 hr after delivery) at BCG,202201,Rokonta CHC,"Outreach, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7004,Q_Exclusive breastfeeding at time of Penta 3,202201,Rokonta CHC,"Fixed, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7005,Q_Slept under LLIN last night Measles,202201,Rokonta CHC,"Fixed, <1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7006,Q_Slept under LLIN last night Measles,202201,Rokonta CHC,"Outreach, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7007,Vitamin A given to < 5y,202201,Rokonta CHC,"Fixed, <1y",default,11,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7008,Vitamin A given to < 5y,202201,Rokonta CHC,"Fixed, >1y",default,10,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7009,Vitamin A given to < 5y,202201,Rokonta CHC,"Outreach, <1y",default,3,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7010,Vitamin A given to < 5y,202201,Rokonta CHC,"Outreach, >1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7011,Weight for age below lower line (red),202201,Rokonta CHC,"Fixed, <1y",default,2,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7012,Weight for age below lower line (red),202201,Rokonta CHC,"Outreach, >1y",default,1,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7013,Weight for age between middle and lower line (yellow),202201,Rokonta CHC,"Fixed, <1y",default,31,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7014,Weight for age between middle and lower line (yellow),202201,Rokonta CHC,"Fixed, >1y",default,9,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7015,Weight for age between middle and lower line (yellow),202201,Rokonta CHC,"Outreach, <1y",default,14,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7016,Weight for age between middle and lower line (yellow),202201,Rokonta CHC,"Outreach, >1y",default,9,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7017,Weight for age on or above middle line (green),202201,Rokonta CHC,"Fixed, <1y",default,80,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7018,Weight for age on or above middle line (green),202201,Rokonta CHC,"Fixed, >1y",default,7,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7019,Weight for age on or above middle line (green),202201,Rokonta CHC,"Outreach, <1y",default,54,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7020,Weight for age on or above middle line (green),202201,Rokonta CHC,"Outreach, >1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7021,Weight for height 70-79 percent,202201,Rokonta CHC,"Fixed, <1y",default,2,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7022,Weight for height 70-79 percent,202201,Rokonta CHC,"Fixed, >1y",default,5,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7023,Weight for height 70-79 percent,202201,Rokonta CHC,"Outreach, <1y",default,4,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7024,Weight for height 70-79 percent,202201,Rokonta CHC,"Outreach, >1y",default,12,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7025,Weight for height 80 percent and above,202201,Rokonta CHC,"Fixed, <1y",default,122,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7026,Weight for height 80 percent and above,202201,Rokonta CHC,"Fixed, >1y",default,20,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7027,Weight for height 80 percent and above,202201,Rokonta CHC,"Outreach, <1y",default,37,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7028,Weight for height 80 percent and above,202201,Rokonta CHC,"Outreach, >1y",default,10,anaam,2022-09-05T13:06:21.000+0000,2022-05-29T22:06:10.000+0000,,False
7029,BCG doses given,202201,Rina Clinic,"Fixed, <1y",default,25,anaam,2022-09-05T13:06:21.000+0000,2022-05-31T20:01:49.000+0000,,False
